Comment,Designator,Footprint,LCSC Part #
1N4007,D1,SOD123-F,C108803
100n,C2,C0603,
100uF,C4,PANASONIC_D,C141426
105Ω,R3 R6 R9 R12 R15 R18,R0603,C317091
330Ω,R1 R2 R4 R5 R7 R8 R10 R11 R13 R14 R16 R17,R0603,
330n,C1,C0603,
470uF/35V,C3,PANASONIC_E,C310845
7805DT,IC1,TO252,C69755
JST-XH-2/90SMD,AC-IN J1 J2 J3 J4 J5 J6,S2B-XH-SM4,C3029476
MOC3063S,U1 U2 U3 U4 U5 U6,DIP6SMD,C77950
Z0103MN,Q1 Q2 Q3 Q4 Q5 Q6,SOT223,C163595
T2P,DC-OUT,2_54_2P,C918120
DCJ,DC-IN,DCJ,
